date,city,supermarket,branch,category,name,product_id,price
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Bife Angosto Fridosa Porcinado al Vacio kg,671408,99.9
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Alas Enteras Sofia Bandeja kg,480188,46.1
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,POLLO TROZADO 1 8 EN BANDEJA PIO RICO KGR,672517,24.5
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Alas de Pollo La Granja Entera kg,671237,32.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Carne Para Sopa kg,835767,45.5
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Muslo de Ala de Pollo kg,671240,32.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Lomo Parrillero kg,670238,66.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pierna Muslo Sofia de Pollo Deshuesado Bandeja,672654,39.7
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Punta de Paleta 1 kg,835450,53.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Higado Inducarne kg,404023,21.2
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Grueso de Azotillo kg,835405,44.5
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Panza de Res Inducarne kg,404025,30.5
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Riñon de Res Inducarne un,404024,23.5
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Corazon de Res Inducarne kg,404029,26.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Colita de Cuadril kg,835292,77.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Charkitos Clasico Con Maiz 50 gr,671532,16.5
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Pollo Frial Entero Sofia kg,076015,13.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Librillo de Res Inducarne kg,404026,29.4
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Chinchulises Inducarne kg,404031,17.6
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cowboy Steak kg,851363,75.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cola de Res kg,676859,29.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Cuadrada kg,835316,65.0
2025-03-25,Cochabamba,Hipermaxi,Juan de la Rosa,Carnes,Milanesa de Pollo Hipermaxi kg,168270,50.0
